03/20/2019	00:00:00	22090
03/20/2019	00:00:02	22090
03/20/2019	00:00:04	22100
03/20/2019	00:00:06	22100
03/20/2019	00:00:08	22100
03/20/2019	00:00:10	22100
03/20/2019	00:00:12	22100
03/20/2019	00:00:14	22100
03/20/2019	00:00:16	22100
03/20/2019	00:00:18	22100
03/20/2019	00:00:20	22152
03/20/2019	00:00:22	22152
03/20/2019	00:00:24	22147
03/20/2019	00:00:26	22147
03/20/2019	00:00:28	22147
03/20/2019	00:00:30	22147
03/20/2019	00:00:32	22147
03/20/2019	00:00:34	22147
03/20/2019	00:00:36	22147
03/20/2019	00:00:38	22147
03/20/2019	00:00:40	21989
03/20/2019	00:00:42	21989
03/20/2019	00:00:44	21989
03/20/2019	00:00:46	21989
03/20/2019	00:00:48	21989
03/20/2019	00:00:50	21989
03/20/2019	00:00:52	21989
03/20/2019	00:00:54	21989
03/20/2019	00:00:56	21989
03/20/2019	00:00:58	21989
03/20/2019	00:01:00	21953
03/20/2019	00:01:02	21953
03/20/2019	00:01:04	21978
03/20/2019	00:01:06	21978
03/20/2019	00:01:08	21978
03/20/2019	00:01:10	21978
03/20/2019	00:01:12	21978
03/20/2019	00:01:14	21978
03/20/2019	00:01:16	21978
03/20/2019	00:01:18	21978
03/20/2019	00:01:20	22072
03/20/2019	00:01:22	22072
03/20/2019	00:01:24	22072
03/20/2019	00:01:26	22072
03/20/2019	00:01:28	22072
03/20/2019	00:01:30	22072
03/20/2019	00:01:32	22072
03/20/2019	00:01:34	22072
03/20/2019	00:01:36	22072
03/20/2019	00:01:38	22072
03/20/2019	00:01:40	23309
03/20/2019	00:01:42	23309
03/20/2019	00:01:44	23309
03/20/2019	00:01:46	23309
03/20/2019	00:01:48	23309
03/20/2019	00:01:50	23309
03/20/2019	00:01:52	23309
03/20/2019	00:01:54	23309
03/20/2019	00:01:56	23309
03/20/2019	00:01:58	23309
03/20/2019	00:02:00	23188
03/20/2019	00:02:02	23188
03/20/2019	00:02:04	23188
03/20/2019	00:02:06	23188
03/20/2019	00:02:08	23188
03/20/2019	00:02:10	23188
03/20/2019	00:02:12	23188
03/20/2019	00:02:14	23188
03/20/2019	00:02:16	23188
03/20/2019	00:02:18	23188
03/20/2019	00:02:20	22188
03/20/2019	00:02:22	22188
03/20/2019	00:02:24	22188
03/20/2019	00:02:26	22188
03/20/2019	00:02:28	22188
03/20/2019	00:02:30	22186
03/20/2019	00:02:32	22186
03/20/2019	00:02:34	22186
03/20/2019	00:02:36	22186
03/20/2019	00:02:38	22186
03/20/2019	00:02:40	20990
03/20/2019	00:02:42	20990
03/20/2019	00:02:44	20990
03/20/2019	00:02:46	20990
03/20/2019	00:02:48	20990
03/20/2019	00:02:50	20990
03/20/2019	00:02:52	20990
03/20/2019	00:02:54	20990
03/20/2019	00:02:56	20990
03/20/2019	00:02:58	20990
03/20/2019	00:03:00	21213
03/20/2019	00:03:02	21213
03/20/2019	00:03:04	21111
03/20/2019	00:03:06	21111
03/20/2019	00:03:08	21111
03/20/2019	00:03:10	21111
03/20/2019	00:03:12	21111
03/20/2019	00:03:14	21111
03/20/2019	00:03:16	21111
03/20/2019	00:03:18	21111
03/20/2019	00:03:20	20921
03/20/2019	00:03:22	20921
03/20/2019	00:03:24	20909
03/20/2019	00:03:26	20909
03/20/2019	00:03:28	20909
03/20/2019	00:03:30	20909
03/20/2019	00:03:32	20909
03/20/2019	00:03:34	20909
03/20/2019	00:03:36	20909
03/20/2019	00:03:38	20909
03/20/2019	00:03:40	20861
03/20/2019	00:03:42	20861
03/20/2019	00:03:44	20861
03/20/2019	00:03:46	20860
03/20/2019	00:03:48	20860
03/20/2019	00:03:50	20860
03/20/2019	00:03:52	20860
03/20/2019	00:03:54	20860
03/20/2019	00:03:56	20860
03/20/2019	00:03:58	20860
03/20/2019	00:04:00	19682
03/20/2019	00:04:02	19682
03/20/2019	00:04:04	19682
03/20/2019	00:04:06	19682
03/20/2019	00:04:08	19682
03/20/2019	00:04:10	19682
03/20/2019	00:04:12	19682
