09/13/2018	00:00:00	15035
09/13/2018	00:00:02	15035
09/13/2018	00:00:04	15035
09/13/2018	00:00:06	15035
09/13/2018	00:00:08	15035
09/13/2018	00:00:10	15035
09/13/2018	00:00:12	15035
09/13/2018	00:00:14	15035
09/13/2018	00:00:16	15035
09/13/2018	00:00:18	15035
09/13/2018	00:00:20	15056
09/13/2018	00:00:22	15056
09/13/2018	00:00:24	15058
09/13/2018	00:00:26	15058
09/13/2018	00:00:28	15058
09/13/2018	00:00:30	15058
09/13/2018	00:00:32	15058
09/13/2018	00:00:34	15058
09/13/2018	00:00:36	15058
09/13/2018	00:00:38	15058
09/13/2018	00:00:40	15176
09/13/2018	00:00:42	15176
09/13/2018	00:00:44	15176
09/13/2018	00:00:46	15176
09/13/2018	00:00:48	15176
09/13/2018	00:00:50	15176
09/13/2018	00:00:52	15176
09/13/2018	00:00:54	15176
09/13/2018	00:00:56	15176
09/13/2018	00:00:58	15176
09/13/2018	00:01:00	15167
09/13/2018	00:01:02	15167
09/13/2018	00:01:04	15167
09/13/2018	00:01:06	15165
09/13/2018	00:01:08	15165
09/13/2018	00:01:10	15165
09/13/2018	00:01:12	15165
09/13/2018	00:01:14	15165
09/13/2018	00:01:16	15165
09/13/2018	00:01:18	15165
09/13/2018	00:01:20	16209
09/13/2018	00:01:22	16209
09/13/2018	00:01:24	16209
09/13/2018	00:01:26	16209
09/13/2018	00:01:28	16209
09/13/2018	00:01:30	16209
09/13/2018	00:01:32	16209
09/13/2018	00:01:34	16209
09/13/2018	00:01:36	16209
09/13/2018	00:01:38	16209
09/13/2018	00:01:40	15475
09/13/2018	00:01:42	15475
09/13/2018	00:01:44	15475
09/13/2018	00:01:46	15475
09/13/2018	00:01:48	15475
09/13/2018	00:01:50	15475
09/13/2018	00:01:52	15475
09/13/2018	00:01:54	15475
09/13/2018	00:01:56	15475
09/13/2018	00:01:58	15475
09/13/2018	00:02:00	14016
09/13/2018	00:02:02	14016
09/13/2018	00:02:04	14016
09/13/2018	00:02:06	14052
09/13/2018	00:02:08	14052
09/13/2018	00:02:10	14052
09/13/2018	00:02:12	14052
09/13/2018	00:02:14	14052
09/13/2018	00:02:16	14052
09/13/2018	00:02:18	14052
09/13/2018	00:02:20	13518
09/13/2018	00:02:22	13518
09/13/2018	00:02:24	13518
09/13/2018	00:02:26	13536
09/13/2018	00:02:28	13536
09/13/2018	00:02:30	13536
09/13/2018	00:02:32	13536
09/13/2018	00:02:34	13536
09/13/2018	00:02:36	13536
09/13/2018	00:02:38	13536
09/13/2018	00:02:40	13981
09/13/2018	00:02:42	13981
09/13/2018	00:02:44	13981
09/13/2018	00:02:46	13981
09/13/2018	00:02:48	13981
09/13/2018	00:02:50	13981
09/13/2018	00:02:52	13981
09/13/2018	00:02:54	13981
09/13/2018	00:02:56	13981
09/13/2018	00:02:58	13981
09/13/2018	00:03:00	13625
09/13/2018	00:03:02	13625
09/13/2018	00:03:04	13625
09/13/2018	00:03:06	13625
09/13/2018	00:03:08	13625
09/13/2018	00:03:10	13625
09/13/2018	00:03:12	13625
09/13/2018	00:03:14	13625
09/13/2018	00:03:16	13625
09/13/2018	00:03:18	13625
09/13/2018	00:03:20	13355
09/13/2018	00:03:22	13355
09/13/2018	00:03:24	13355
09/13/2018	00:03:26	13355
09/13/2018	00:03:28	13355
09/13/2018	00:03:30	13355
09/13/2018	00:03:32	13355
09/13/2018	00:03:34	13355
09/13/2018	00:03:36	13355
09/13/2018	00:03:38	13355
09/13/2018	00:03:40	13325
09/13/2018	00:03:42	13325
09/13/2018	00:03:44	13325
09/13/2018	00:03:46	13325
09/13/2018	00:03:48	13325
09/13/2018	00:03:50	13325
09/13/2018	00:03:52	13325
09/13/2018	00:03:54	13325
09/13/2018	00:03:56	13325
09/13/2018	00:03:58	13325
09/13/2018	00:04:00	13560
09/13/2018	00:04:02	13560
09/13/2018	00:04:04	13560
09/13/2018	00:04:06	13559
09/13/2018	00:04:08	13559
09/13/2018	00:04:10	13559
09/13/2018	00:04:12	13559
09/13/2018	00:04:14	13559
09/13/2018	00:04:16	13559
09/13/2018	00:04:18	13559
09/13/2018	00:04:20	13246
09/13/2018	00:04:22	13246
09/13/2018	00:04:24	13246
09/13/2018	00:04:26	13246
09/13/2018	00:04:28	13246
09/13/2018	00:04:30	13246
09/13/2018	00:04:32	13246
09/13/2018	00:04:34	13246
09/13/2018	00:04:36	13246
09/13/2018	00:04:38	13246
09/13/2018	00:04:40	13270
09/13/2018	00:04:42	13270
09/13/2018	00:04:44	13269
09/13/2018	00:04:46	13269
09/13/2018	00:04:48	13269
09/13/2018	00:04:50	13269
09/13/2018	00:04:52	13269
09/13/2018	00:04:54	13269
09/13/2018	00:04:56	13269
09/13/2018	00:04:58	13269
09/13/2018	00:05:00	12896
09/13/2018	00:05:02	12896
09/13/2018	00:05:04	12896
09/13/2018	00:05:06	12896
09/13/2018	00:05:08	12896
09/13/2018	00:05:10	12896
09/13/2018	00:05:12	12896
09/13/2018	00:05:14	12896
09/13/2018	00:05:16	12896
09/13/2018	00:05:18	12896
09/13/2018	00:05:20	13350
09/13/2018	00:05:22	13350
09/13/2018	00:05:24	13350
09/13/2018	00:05:26	13350
09/13/2018	00:05:28	13350
09/13/2018	00:05:30	13350
09/13/2018	00:05:32	13350
09/13/2018	00:05:34	13350
09/13/2018	00:05:36	13350
09/13/2018	00:05:38	13350
09/13/2018	00:05:40	12945
09/13/2018	00:05:42	12945
09/13/2018	00:05:44	12945
09/13/2018	00:05:46	12945
09/13/2018	00:05:48	12945
09/13/2018	00:05:50	12945
09/13/2018	00:05:52	12945
09/13/2018	00:05:54	12945
09/13/2018	00:05:56	12945
09/13/2018	00:05:58	12945
09/13/2018	00:06:00	12948
09/13/2018	00:06:02	12948
09/13/2018	00:06:04	12948
09/13/2018	00:06:06	12962
09/13/2018	00:06:08	12962
09/13/2018	00:06:10	12962
09/13/2018	00:06:12	12962
09/13/2018	00:06:14	12962
09/13/2018	00:06:16	12962
09/13/2018	00:06:18	12962
09/13/2018	00:06:20	12925
09/13/2018	00:06:22	12925
09/13/2018	00:06:24	12925
09/13/2018	00:06:26	12925
09/13/2018	00:06:28	12925
09/13/2018	00:06:30	12925
09/13/2018	00:06:32	12925
09/13/2018	00:06:34	12925
09/13/2018	00:06:36	12925
09/13/2018	00:06:38	12925
09/13/2018	00:06:40	13238
09/13/2018	00:06:42	13238
09/13/2018	00:06:44	13238
09/13/2018	00:06:46	13199
09/13/2018	00:06:48	13199
09/13/2018	00:06:50	13199
09/13/2018	00:06:52	13199
09/13/2018	00:06:54	13199
09/13/2018	00:06:56	13199
09/13/2018	00:06:58	13199
09/13/2018	00:07:00	12725
09/13/2018	00:07:02	12725
09/13/2018	00:07:04	12725
09/13/2018	00:07:06	12725
09/13/2018	00:07:08	12725
09/13/2018	00:07:10	12725
09/13/2018	00:07:12	12725
09/13/2018	00:07:14	12725
09/13/2018	00:07:16	12725
09/13/2018	00:07:18	12725
