06/21/2019	00:00:00	26786
06/21/2019	00:00:02	26786
06/21/2019	00:00:04	26786
06/21/2019	00:00:06	26786
06/21/2019	00:00:08	26786
06/21/2019	00:00:10	26786
06/21/2019	00:00:12	26786
06/21/2019	00:00:14	26786
06/21/2019	00:00:16	26786
06/21/2019	00:00:18	26786
06/21/2019	00:00:20	26203
06/21/2019	00:00:22	26203
06/21/2019	00:00:24	26203
06/21/2019	00:00:26	26203
06/21/2019	00:00:28	26203
06/21/2019	00:00:30	26203
06/21/2019	00:00:32	26203
06/21/2019	00:00:34	26203
06/21/2019	00:00:36	26203
06/21/2019	00:00:38	26203
06/21/2019	00:00:40	26133
06/21/2019	00:00:42	26133
06/21/2019	00:00:44	26133
06/21/2019	00:00:46	26133
06/21/2019	00:00:48	26133
06/21/2019	00:00:50	26133
06/21/2019	00:00:52	26133
06/21/2019	00:00:54	26133
06/21/2019	00:00:56	26133
06/21/2019	00:00:58	26133
06/21/2019	00:01:00	26234
06/21/2019	00:01:02	26234
06/21/2019	00:01:04	26234
06/21/2019	00:01:06	26234
06/21/2019	00:01:08	26234
06/21/2019	00:01:10	26234
06/21/2019	00:01:12	26234
06/21/2019	00:01:14	26234
06/21/2019	00:01:16	26234
06/21/2019	00:01:18	26234
06/21/2019	00:01:20	26172
06/21/2019	00:01:22	26172
06/21/2019	00:01:24	26172
06/21/2019	00:01:26	26172
06/21/2019	00:01:28	26172
06/21/2019	00:01:30	26172
06/21/2019	00:01:32	26172
06/21/2019	00:01:34	26172
06/21/2019	00:01:36	26172
06/21/2019	00:01:38	26172
06/21/2019	00:01:40	26026
06/21/2019	00:01:42	26026
06/21/2019	00:01:44	26026
06/21/2019	00:01:46	26026
06/21/2019	00:01:48	26026
06/21/2019	00:01:50	26026
06/21/2019	00:01:52	26026
06/21/2019	00:01:54	26026
06/21/2019	00:01:56	26026
06/21/2019	00:01:58	26026
06/21/2019	00:02:00	25898
06/21/2019	00:02:02	25898
06/21/2019	00:02:04	25898
06/21/2019	00:02:06	25898
06/21/2019	00:02:08	25898
06/21/2019	00:02:10	25898
06/21/2019	00:02:12	25898
06/21/2019	00:02:14	25898
06/21/2019	00:02:16	25898
06/21/2019	00:02:18	25898
06/21/2019	00:02:20	25811
06/21/2019	00:02:22	25811
06/21/2019	00:02:24	25789
06/21/2019	00:02:26	25789
